fips,case0,case1,case2,case3,case4,case5,case6,case7,case8,case9,case10,case11,case12,case13,case14,case15,case16,case17,case18,case19,case20,case21,case22,case23,case24,case25,case26,case27,case28,case29,case30,case31,case32,case33,case34,case35,case36,case37,death0,death1,death2,death3,death4,death5,death6,death7,death8,death9,death10,death11,death12,death13,death14,death15,death16,death17,death18,death19,death20,death21,death22,death23,death24,death25,death26,death27,death28,death29,death30,death31,death32,death33,death34,death35,death36,death37,total_case,total_death
06099,58.0,58.0,90.0,58.0,116.0,108.0,71.0,62.0,78.0,141.0,270.0,404.0,486.0,531.0,2102.0,1444.0,1526.0,1287.0,676.0,2387.0,1329.0,1200.0,795.0,649.0,363.0,163.0,251.0,299.0,242.0,328.0,356.0,440.0,776.0,1000.0,1441.0,2178.0,2598.0,3172.0,0.0,1.0,3.0,1.0,8.0,6.0,5.0,4.0,0.0,3.0,3.0,1.0,6.0,3.0,7.0,12.0,23.0,18.0,57.0,34.0,33.0,27.0,27.0,28.0,22.0,19.0,19.0,14.0,7.0,5.0,5.0,6.0,4.0,5.0,8.0,12.0,32.0,49.0,29533,517
06101,16.0,21.0,0.0,19.0,0.0,1.0,5.0,3.0,3.0,12.0,28.0,18.0,51.0,91.0,129.0,119.0,124.0,153.0,153.0,170.0,132.0,145.0,97.0,99.0,78.0,63.0,43.0,27.0,21.0,41.0,75.0,80.0,142.0,504.0,506.0,771.0,742.0,792.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,13.0,10.0,5449,43
06103,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,13.0,13.0,28.0,26.0,16.0,30.0,55.0,45.0,42.0,42.0,39.0,53.0,32.0,24.0,24.0,56.0,73.0,63.0,55.0,125.0,70.0,92.0,143.0,243.0,239.0,237.0,430.0,372.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,8.0,2.0,4.0,2.0,1.0,4.0,2.0,2688,32
06105,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,9.0,0.0,6.0,7.0,10.0,25.0,45.0,45.0,28.0,39.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,251,2
06107,81.0,122.0,194.0,94.0,229.0,359.0,347.0,215.0,203.0,272.0,448.0,482.0,659.0,922.0,1051.0,1005.0,1527.0,1244.0,1021.0,1630.0,1012.0,767.0,793.0,437.0,485.0,371.0,429.0,395.0,326.0,375.0,357.0,460.0,584.0,777.0,961.0,1752.0,2656.0,3280.0,3.0,8.0,6.0,15.0,8.0,6.0,21.0,8.0,9.0,8.0,6.0,13.0,11.0,14.0,16.0,13.0,3.0,10.0,18.0,9.0,5.0,22.0,11.0,4.0,9.0,7.0,2.0,4.0,6.0,11.0,7.0,4.0,3.0,3.0,5.0,9.0,10.0,26.0,28322,353
06109,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,12.0,21.0,21.0,21.0,41.0,15.0,11.0,8.0,12.0,17.0,4.0,20.0,8.0,6.0,3.0,7.0,12.0,19.0,23.0,38.0,138.0,241.0,273.0,209.0,357.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,2.0,2119,19
90006,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
06111,203.0,106.0,107.0,60.0,83.0,107.0,98.0,173.0,141.0,196.0,260.0,331.0,579.0,796.0,1006.0,946.0,1200.0,952.0,802.0,944.0,775.0,741.0,565.0,529.0,536.0,428.0,456.0,349.0,336.0,387.0,386.0,644.0,950.0,1569.0,1638.0,2645.0,2975.0,4908.0,6.0,4.0,3.0,3.0,3.0,0.0,6.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,6.0,4.0,10.0,9.0,13.0,6.0,7.0,13.0,3.0,11.0,14.0,7.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,13.0,10.0,12.0,29907,210
06113,37.0,38.0,51.0,31.0,12.0,3.0,11.0,7.0,20.0,11.0,31.0,69.0,137.0,155.0,226.0,262.0,241.0,168.0,180.0,276.0,218.0,151.0,189.0,126.0,90.0,55.0,72.0,75.0,104.0,120.0,126.0,171.0,298.0,378.0,598.0,573.0,739.0,852.0,1.0,2.0,5.0,5.0,3.0,4.0,2.0,0.0,2.0,0.0,16.0,0.0,0.0,1.0,3.0,3.0,6.0,4.0,2.0,3.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,9.0,0.0,9.0,5.0,15.0,6901,104
06115,9.0,6.0,0.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,3.0,7.0,19.0,45.0,74.0,72.0,104.0,115.0,117.0,152.0,104.0,65.0,85.0,63.0,61.0,35.0,35.0,39.0,26.0,40.0,60.0,81.0,95.0,203.0,249.0,422.0,417.0,440.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3260,15
08001,320.0,273.0,301.0,408.0,428.0,475.0,370.0,281.0,368.0,328.0,177.0,143.0,221.0,229.0,397.0,339.0,477.0,483.0,420.0,333.0,361.0,313.0,300.0,251.0,414.0,562.0,753.0,863.0,1077.0,1400.0,2151.0,2678.0,3895.0,3907.0,3088.0,3260.0,2901.0,2052.0,9.0,16.0,8.0,24.0,11.0,13.0,21.0,10.0,8.0,16.0,8.0,8.0,2.0,2.0,2.0,3.0,6.0,4.0,5.0,7.0,11.0,3.0,11.0,3.0,9.0,5.0,5.0,12.0,6.0,6.0,9.0,9.0,11.0,29.0,19.0,40.0,43.0,47.0,36997,461
08003,4.0,3.0,0.0,3.0,1.0,14.0,14.0,16.0,19.0,16.0,26.0,43.0,25.0,16.0,4.0,3.0,12.0,5.0,3.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,11.0,21.0,16.0,58.0,33.0,60.0,61.0,84.0,88.0,111.0,85.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,6.0,1.0,878,21
08005,552.0,446.0,500.0,585.0,542.0,603.0,424.0,375.0,326.0,273.0,162.0,133.0,206.0,202.0,298.0,363.0,480.0,462.0,354.0,261.0,244.0,255.0,230.0,194.0,332.0,383.0,450.0,582.0,812.0,910.0,1706.0,2320.0,3465.0,3964.0,2997.0,3378.0,2912.0,2253.0,10.0,27.0,25.0,65.0,26.0,23.0,68.0,34.0,27.0,21.0,9.0,4.0,3.0,3.0,4.0,2.0,9.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,8.0,4.0,10.0,28.0,10.0,18.0,38.0,19.0,34934,513
08007,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,7.0,8.0,2.0,5.0,4.0,2.0,2.0,0.0,0.0,6.0,1.0,3.0,1.0,6.0,3.0,5.0,21.0,45.0,86.0,81.0,106.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430,0
08009,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,7.0,6.0,3.0,3.0,9.0,51.0,27.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162,0
08011,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,9.0,31.0,111.0,217.0,221.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,867,10
08013,154.0,92.0,96.0,155.0,149.0,111.0,78.0,88.0,51.0,37.0,54.0,163.0,119.0,81.0,85.0,115.0,123.0,139.0,136.0,105.0,84.0,62.0,120.0,290.0,637.0,928.0,317.0,195.0,203.0,372.0,531.0,884.0,1512.0,1465.0,1062.0,1156.0,932.0,687.0,2.0,6.0,11.0,10.0,13.0,8.0,9.0,2.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,8.0,5.0,10.0,4.0,9.0,19.0,15.0,13568,158
08014,44.0,30.0,27.0,34.0,28.0,32.0,14.0,11.0,16.0,17.0,11.0,13.0,14.0,21.0,29.0,17.0,20.0,28.0,54.0,29.0,22.0,19.0,16.0,18.0,29.0,43.0,48.0,47.0,47.0,109.0,184.0,171.0,245.0,286.0,209.0,261.0,193.0,137.0,2.0,0.0,0.0,3.0,7.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,5.0,2573,62
08015,21.0,7.0,9.0,29.0,1.0,1.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,16.0,117.0,33.0,43.0,16.0,2.0,5.0,6.0,2.0,1.0,3.0,11.0,4.0,20.0,13.0,17.0,45.0,30.0,26.0,79.0,61.0,103.0,79.0,95.0,2.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,904,21
08017,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,22.0,9.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,86,3
08019,6.0,5.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,10.0,11.0,3.0,7.0,21.0,11.0,39.0,26.0,20.0,23.0,21.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,247,2
08021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,10.0,16.0,15.0,21.0,20.0,23.0,21.0,46.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,283,3
08023,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,7.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,9.0,12.0,9.0,16.0,8.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,149,2
08025,1.0,1.0,0.0,0.0,1.0,36.0,0.0,18.0,7.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,7.0,106.0,412.0,377.0,231.0,114.0,92.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,1576,12
08027,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,8.0,18.0,5.0,12.0,24.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,0
08029,4.0,2.0,13.0,7.0,22.0,6.0,1.0,10.0,4.0,5.0,2.0,4.0,2.0,2.0,0.0,3.0,12.0,7.0,16.0,11.0,8.0,19.0,10.0,5.0,11.0,3.0,4.0,1.0,2.0,4.0,16.0,46.0,79.0,100.0,152.0,214.0,248.0,141.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,6.0,3.0,1195,20
08031,769.0,413.0,541.0,764.0,735.0,779.0,547.0,603.0,539.0,389.0,222.0,302.0,344.0,372.0,513.0,488.0,781.0,592.0,480.0,335.0,334.0,354.0,283.0,281.0,553.0,698.0,700.0,934.0,1129.0,1322.0,2345.0,3196.0,4351.0,5099.0,3819.0,3421.0,2961.0,2201.0,14.0,32.0,28.0,58.0,32.0,41.0,56.0,38.0,28.0,12.0,21.0,7.0,7.0,8.0,12.0,4.0,7.0,8.0,1.0,6.0,2.0,6.0,1.0,1.0,1.0,4.0,0.0,6.0,1.0,6.0,6.0,6.0,14.0,30.0,20.0,24.0,50.0,46.0,44489,642
08033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,12.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0
08035,209.0,83.0,68.0,65.0,93.0,73.0,46.0,38.0,40.0,38.0,41.0,45.0,83.0,84.0,128.0,176.0,184.0,130.0,102.0,91.0,77.0,90.0,109.0,97.0,169.0,191.0,211.0,221.0,285.0,342.0,723.0,1009.0,1551.0,1858.0,1654.0,1566.0,1383.0,918.0,3.0,7.0,5.0,4.0,4.0,5.0,10.0,6.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,10.0,18.0,3.0,23.0,20.0,25.0,14271,168
08037,333.0,100.0,50.0,29.0,34.0,12.0,12.0,10.0,7.0,20.0,16.0,18.0,44.0,16.0,60.0,70.0,113.0,97.0,79.0,28.0,16.0,14.0,12.0,17.0,23.0,20.0,24.0,36.0,30.0,71.0,99.0,149.0,194.0,175.0,310.0,198.0,275.0,259.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3070,12
08041,406.0,172.0,143.0,141.0,126.0,121.0,182.0,202.0,224.0,100.0,108.0,154.0,217.0,278.0,426.0,477.0,556.0,508.0,417.0,480.0,257.0,293.0,207.0,151.0,296.0,203.0,293.0,494.0,721.0,1239.0,1312.0,2851.0,4024.0,4260.0,3987.0,4735.0,4023.0,2768.0,22.0,13.0,14.0,23.0,2.0,4.0,5.0,5.0,0.0,8.0,6.0,14.0,3.0,1.0,0.0,4.0,6.0,10.0,2.0,7.0,6.0,3.0,2.0,4.0,8.0,5.0,3.0,8.0,4.0,7.0,10.0,5.0,14.0,24.0,19.0,63.0,90.0,60.0,37552,479
08039,9.0,5.0,9.0,4.0,4.0,8.0,5.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,5.0,6.0,9.0,8.0,19.0,6.0,7.0,4.0,8.0,7.0,10.0,11.0,10.0,6.0,7.0,20.0,42.0,50.0,79.0,132.0,80.0,112.0,111.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,885,7
08043,3.0,3.0,3.0,11.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,6.0,3.0,29.0,15.0,23.0,13.0,13.0,9.0,12.0,5.0,4.0,1.0,8.0,3.0,20.0,264.0,166.0,181.0,275.0,429.0,571.0,616.0,578.0,407.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4012,14
08045,45.0,9.0,16.0,13.0,12.0,8.0,10.0,7.0,18.0,23.0,20.0,36.0,49.0,52.0,85.0,102.0,107.0,93.0,59.0,28.0,22.0,24.0,21.0,32.0,34.0,19.0,21.0,41.0,52.0,77.0,95.0,153.0,165.0,303.0,307.0,332.0,461.0,471.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,7.0,3422,24
08047,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,14.0,19.0,13.0,8.0,13.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113,1
08049,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,3.0,0.0,3.0,6.0,8.0,5.0,3.0,3.0,8.0,2.0,6.0,4.0,3.0,2.0,3.0,9.0,31.0,19.0,9.0,16.0,14.0,34.0,60.0,122.0,76.0,53.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,587,4
08051,90.0,12.0,12.0,37.0,14.0,8.0,9.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0,7.0,17.0,30.0,23.0,10.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,14.0,25.0,60.0,34.0,28.0,29.0,43.0,61.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599,5
08053,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0
08055,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,2.0,1.0,2.0,5.0,2.0,14.0,35.0,32.0,34.0,51.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,3.0,252,14
08057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0
08059,483.0,230.0,217.0,306.0,148.0,243.0,173.0,230.0,166.0,174.0,88.0,68.0,107.0,143.0,231.0,245.0,370.0,293.0,245.0,217.0,185.0,204.0,175.0,145.0,231.0,337.0,360.0,478.0,584.0,827.0,1400.0,1965.0,2891.0,3174.0,2773.0,2724.0,2666.0,1758.0,15.0,10.0,11.0,25.0,20.0,13.0,28.0,20.0,29.0,9.0,17.0,6.0,5.0,4.0,3.0,3.0,3.0,6.0,1.0,7.0,0.0,2.0,6.0,2.0,2.0,1.0,6.0,9.0,36.0,8.0,11.0,27.0,29.0,38.0,27.0,55.0,50.0,44.0,27254,588
08061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,8.0,6.0,3.0,11.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63,1
08063,5.0,2.0,7.0,5.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,6.0,1.0,8.0,19.0,0.0,6.0,2.0,2.0,1.0,0.0,2.0,17.0,5.0,28.0,8.0,52.0,43.0,16.0,50.0,36.0,53.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,416,8
