fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop
42115,9795,985,282,715,40328,0.242883,0.024425,0.006993,0.017730,5128,12.800000,52573,-0.707840,84.000000,16.000000
42117,9155,1144,309,524,40591,0.225543,0.028184,0.007613,0.012909,5894,15.000000,48799,-0.555530,90.100000,9.900000
42119,8341,5083,3369,2718,44923,0.185673,0.113149,0.074995,0.060504,4575,12.600000,55679,-0.739840,42.800000,57.200000
42121,11701,1619,581,559,50668,0.230935,0.031953,0.011467,0.011033,7537,15.000000,45761,-0.703350,54.800000,45.200000
42123,9216,944,221,450,39191,0.235156,0.024087,0.005639,0.011482,4316,11.200000,50554,-0.553280,55.000000,45.000000
42125,43541,13773,6890,3756,206865,0.210480,0.066580,0.033307,0.018157,18274,9.000000,63119,-0.417790,30.800000,69.200000
42127,12623,3062,1893,2494,51361,0.245770,0.059617,0.036857,0.048558,6163,13.000000,53602,-0.708350,88.100000,11.900000
42129,81263,18565,9068,4484,348899,0.232913,0.053210,0.025990,0.012852,31749,9.200000,58398,-0.327880,25.400000,74.600000
42131,5862,770,269,538,26794,0.218780,0.028738,0.010040,0.020079,3116,11.800000,57599,-0.741490,83.500000,16.500000
42133,80627,50843,31676,36265,449058,0.179547,0.113221,0.070539,0.080758,38582,8.800000,65238,-0.277720,24.700000,75.300000
44001,9795,3058,718,1575,48479,0.202046,0.063079,0.014811,0.032488,3557,7.700000,80231,-0.669130,1.100000,98.900000
44003,31822,13367,4056,9296,164292,0.193692,0.081361,0.024688,0.056582,12620,7.800000,69089,-0.372250,8.000000,92.000000
44005,18687,8134,3593,4886,82082,0.227663,0.099096,0.043773,0.059526,6423,8.100000,77760,-0.647300,12.100000,87.900000
44007,99783,141149,79858,152606,638931,0.156172,0.220914,0.124987,0.238846,98431,16.100000,56141,-0.327680,5.500000,94.500000
44009,26959,8135,1883,4281,125577,0.214681,0.064781,0.014995,0.034091,9507,8.000000,86715,-0.346760,30.800000,69.200000
45001,5483,7304,6776,402,24527,0.223550,0.297794,0.276267,0.016390,4545,19.100000,42412,-0.488970,78.600000,21.400000
45003,33992,50137,43193,10087,170872,0.198933,0.293418,0.252780,0.059032,25095,15.000000,52633,-0.184510,37.000000,63.000000
45005,1818,6521,6329,322,8688,0.209254,0.750576,0.728476,0.037063,2901,37.300000,29124,-0.587490,68.300000,31.700000
45007,37126,39422,32960,8080,202558,0.183286,0.194621,0.162719,0.039890,28843,14.600000,51740,-0.280070,37.900000,62.100000
45009,3152,8774,8478,320,14066,0.224086,0.623774,0.602730,0.022750,3605,26.700000,36230,-0.459820,54.500000,45.500000
45011,3944,9861,9165,558,20866,0.189016,0.472587,0.439231,0.026742,4661,22.400000,38131,-0.419840,82.500000,17.500000
45013,53808,41903,34296,21319,192122,0.280072,0.218106,0.178512,0.110966,19881,10.900000,65843,-0.302770,19.600000,80.400000
45015,32276,70673,56192,15903,227907,0.141619,0.310096,0.246557,0.069778,27687,12.800000,62204,-0.232410,29.000000,71.000000
45017,3483,6191,5867,569,14553,0.239332,0.425411,0.403147,0.039098,2647,18.400000,45385,-0.539380,100.000000,0.000000
45019,69826,124898,108194,21771,411406,0.169725,0.303588,0.262986,0.052919,55971,14.200000,62958,-0.193320,10.900000,89.100000
45021,9806,13515,11814,2655,57300,0.171134,0.235864,0.206178,0.046335,9394,16.800000,42542,-0.409860,60.900000,39.100000
45023,6184,12878,11865,725,32244,0.191788,0.399392,0.367975,0.022485,5830,18.200000,42116,-0.463470,71.800000,28.200000
45025,8685,16535,14954,2098,45650,0.190252,0.362212,0.327579,0.045958,9453,20.900000,39046,-0.369670,73.800000,26.200000
45027,8158,16713,15948,1085,33745,0.241754,0.495273,0.472603,0.032153,8520,26.400000,36722,-0.454550,85.700000,14.300000
45029,7803,15182,13968,1230,37677,0.207102,0.402951,0.370730,0.032646,7440,20.000000,39079,-0.356710,75.600000,24.400000
45031,12991,29285,27792,1445,66618,0.195007,0.439596,0.417185,0.021691,15356,23.500000,37206,-0.292960,57.800000,42.200000
45033,5228,16134,14409,864,30479,0.171528,0.529348,0.472752,0.028347,9648,32.100000,33159,-0.465530,69.500000,30.500000
45035,23644,51160,41637,9395,162809,0.145225,0.314233,0.255741,0.057706,17466,11.000000,65468,-0.230680,19.500000,80.500000
45037,5302,10281,9565,1690,27260,0.194497,0.377146,0.350880,0.061996,4489,18.500000,48818,-0.535100,73.300000,26.700000
45039,5013,13375,12732,528,22347,0.224325,0.598514,0.569741,0.023627,5219,23.700000,39522,-0.459570,78.300000,21.700000
45041,24062,64612,59687,3889,138293,0.173993,0.467211,0.431598,0.028121,24375,18.000000,47949,-0.186200,38.500000,61.500000
45043,17940,20330,19070,1990,62680,0.286216,0.324346,0.304244,0.031749,12064,19.600000,46058,-0.384760,41.500000,58.500000
45045,84528,124165,96583,49792,523542,0.161454,0.237163,0.184480,0.095106,55837,11.100000,61162,-0.163420,12.600000,87.400000
45047,13349,25283,22839,4382,70811,0.188516,0.357049,0.322535,0.061883,12455,18.300000,43879,-0.359720,39.800000,60.200000
45049,3609,10720,10199,801,19222,0.187754,0.557694,0.530590,0.041671,4637,25.800000,35871,-0.460220,78.500000,21.500000
45051,88809,60597,45789,21591,354081,0.250815,0.171139,0.129318,0.060978,48595,14.300000,49082,-0.215670,30.400000,69.600000
45053,6052,13304,12255,4195,30073,0.201244,0.442390,0.407508,0.139494,5263,19.000000,43125,-0.456250,66.700000,33.300000
45055,12437,18254,16202,3233,66551,0.186879,0.274286,0.243452,0.048579,9431,14.500000,52270,-0.341080,57.800000,42.200000
45057,21013,24432,20945,5735,98012,0.214392,0.249276,0.213698,0.058513,12446,13.300000,58035,-0.372380,50.000000,50.000000
45059,12694,18910,17025,3580,67493,0.188079,0.280177,0.252248,0.053043,12768,19.700000,42099,-0.322900,64.200000,35.800000
45061,3310,11019,10663,429,16828,0.196696,0.654802,0.633646,0.025493,4376,28.100000,33199,-0.499400,72.000000,28.000000
45063,48450,61319,46912,18794,298750,0.162176,0.205252,0.157028,0.062909,36432,12.500000,60627,-0.194900,25.300000,74.700000
45065,3371,4387,4208,136,9463,0.356230,0.463595,0.444679,0.014372,1564,18.600000,44683,-0.652740,100.000000,0.000000
45067,6352,18287,17410,893,30657,0.207196,0.596503,0.567896,0.029129,7841,25.500000,34365,-0.391680,60.800000,39.200000
45069,4861,15374,13351,893,26118,0.186117,0.588636,0.511180,0.034191,7104,30.000000,33534,-0.421980,55.000000,45.000000
45071,7795,12970,11661,3013,38440,0.202784,0.337409,0.303356,0.078382,6362,17.100000,48029,-0.399170,67.800000,32.200000
45073,18743,8544,6021,4630,79546,0.235625,0.107410,0.075692,0.058205,11159,14.400000,50529,-0.353350,64.900000,35.100000
45075,17560,56179,53481,2040,86175,0.203771,0.651918,0.620609,0.023673,21733,25.900000,37134,-0.301020,63.800000,36.200000
45077,21240,14452,9134,5000,126884,0.167397,0.113899,0.071987,0.039406,19471,16.600000,48794,-0.265840,35.800000,64.200000
45079,54857,227127,202529,22230,415759,0.131944,0.546295,0.487131,0.053468,64210,16.700000,52611,-0.155520,9.100000,90.900000
45081,4156,6185,5330,3245,20473,0.202999,0.302105,0.260343,0.158501,3017,14.900000,46019,-0.579360,80.500000,19.500000
45083,52487,83118,66872,23304,319785,0.164132,0.259918,0.209115,0.072874,41706,13.600000,53567,-0.200420,27.400000,72.600000
45085,17988,55608,51076,4469,106721,0.168552,0.521060,0.478594,0.041876,19418,18.700000,45181,-0.343550,32.000000,68.000000
45087,5632,9458,8741,481,27316,0.206180,0.346244,0.319996,0.017609,5485,20.400000,40686,-0.379010,65.400000,34.600000
45089,6604,20360,19592,685,30368,0.217466,0.670443,0.645153,0.022557,7726,26.000000,32814,-0.409550,81.900000,18.100000
45091,41402,70930,54308,16642,280979,0.147349,0.252439,0.193281,0.059229,26453,9.800000,64904,-0.255160,23.000000,77.000000
46003,569,159,18,197,2751,0.206834,0.057797,0.006543,0.071610,276,10.200000,53107,-0.959410,100.000000,0.000000
46005,3280,2908,283,1979,18453,0.177749,0.157590,0.015336,0.107245,2387,12.900000,49712,-0.779140,27.400000,72.600000
46007,447,2211,22,208,3365,0.132838,0.657058,0.006538,0.061813,1115,32.500000,37071,-0.932640,100.000000,0.000000
46009,1434,787,96,214,6901,0.207796,0.114041,0.013911,0.031010,866,15.700000,50278,-0.803610,100.000000,0.000000
46011,4377,2555,497,1226,35077,0.124783,0.072840,0.014169,0.034952,3744,11.800000,62109,-0.783410,29.700000,70.300000
46013,6959,4280,935,1383,38839,0.179176,0.110199,0.024074,0.035609,4195,11.000000,60082,-0.627490,28.900000,71.100000
46015,1044,787,32,171,5297,0.197093,0.148575,0.006041,0.032282,807,15.800000,49732,-0.954390,100.000000,0.000000
46017,148,1656,15,105,1962,0.075433,0.844037,0.007645,0.053517,925,45.700000,25973,-1.047310,100.000000,0.000000
46019,2143,640,54,392,10429,0.205485,0.061367,0.005178,0.037587,1442,14.300000,44388,-0.832110,48.200000,51.800000
46021,403,41,3,37,1376,0.292878,0.029797,0.002180,0.026890,149,10.900000,45737,-1.024830,100.000000,0.000000
46023,1727,3442,58,345,9292,0.185859,0.370426,0.006242,0.037129,1857,20.900000,47412,-0.849090,100.000000,0.000000
46025,815,140,57,131,3736,0.218148,0.037473,0.015257,0.035064,440,12.600000,48517,-0.929160,100.000000,0.000000
46027,1772,1496,233,444,14070,0.125942,0.106326,0.016560,0.031557,2314,19.500000,46378,-0.806240,24.300000,75.700000
46029,5135,1619,222,682,28009,0.183334,0.057803,0.007926,0.024349,3115,11.300000,55580,-0.688050,22.500000,77.500000
46031,490,2853,21,216,4086,0.119922,0.698238,0.005140,0.052863,1394,33.600000,34024,-0.986220,100.000000,0.000000
46033,2840,646,53,393,8972,0.316540,0.072002,0.005907,0.043803,853,10.100000,58806,-0.919900,100.000000,0.000000
46035,3782,1410,188,733,19775,0.191252,0.071302,0.009507,0.037067,2290,12.000000,51724,-0.669750,23.300000,76.700000
46037,1421,711,23,135,5424,0.261984,0.131084,0.004240,0.024889,820,15.300000,48023,-0.974330,100.000000,0.000000
46039,959,129,35,170,4351,0.220409,0.029648,0.008044,0.039071,390,9.100000,55404,-0.962490,100.000000,0.000000
46041,586,4683,36,292,5892,0.099457,0.794807,0.006110,0.049559,1514,25.800000,41942,-0.915010,64.100000,35.900000
46043,702,142,15,59,2921,0.240329,0.048613,0.005135,0.020199,340,12.100000,55159,-0.971090,100.000000,0.000000
46045,843,122,13,85,3829,0.220162,0.031862,0.003395,0.022199,421,11.500000,58977,-0.903070,100.000000,0.000000
46047,2007,885,85,258,6713,0.298972,0.131834,0.012662,0.038433,850,13.000000,46782,-0.930350,50.000000,50.000000
46049,543,50,17,23,2299,0.236190,0.021749,0.007395,0.010004,332,15.600000,49068,-0.939940,100.000000,0.000000
46051,1509,263,38,353,7052,0.213982,0.037294,0.005389,0.050057,707,9.900000,59813,-0.764000,55.400000,44.600000
46053,1078,476,18,71,4185,0.257587,0.113740,0.004301,0.016965,686,16.500000,40583,-0.953060,100.000000,0.000000
46055,481,132,5,33,1899,0.253291,0.069510,0.002633,0.017378,208,11.000000,51801,-1.024620,100.000000,0.000000
46057,953,189,35,276,6164,0.154607,0.030662,0.005678,0.044776,549,9.300000,65776,-0.900600,100.000000,0.000000
46059,821,68,5,43,3191,0.257286,0.021310,0.001567,0.013475,314,9.800000,52568,-0.941510,100.000000,0.000000
46061,536,121,29,51,3453,0.155227,0.035042,0.008398,0.014770,280,8.800000,63772,-0.904930,100.000000,0.000000
46063,236,78,17,34,1298,0.181818,0.060092,0.013097,0.026194,131,10.700000,55017,-1.017880,100.000000,0.000000
46065,3158,2873,125,559,17526,0.180189,0.163928,0.007132,0.031895,1590,9.400000,70093,-0.728610,25.300000,74.700000
46067,1670,277,77,167,7291,0.229050,0.037992,0.010561,0.022905,784,11.500000,54434,-0.906330,100.000000,0.000000
46069,326,163,10,19,1301,0.250576,0.125288,0.007686,0.014604,128,10.300000,52496,-0.934720,100.000000,0.000000
46071,451,1994,34,133,3344,0.134868,0.596292,0.010167,0.039773,1070,32.700000,34122,-1.014120,100.000000,0.000000
46073,548,58,7,94,2013,0.272231,0.028813,0.003477,0.046696,280,14.500000,47689,-0.951690,100.000000,0.000000
46075,215,93,3,24,903,0.238095,0.102990,0.003322,0.026578,122,13.200000,49609,-0.996180,100.000000,0.000000
46077,1160,184,25,125,4939,0.234865,0.037255,0.005062,0.025309,432,9.000000,54609,-0.886380,100.000000,0.000000
46079,3029,679,161,349,12797,0.236696,0.053059,0.012581,0.027272,1258,10.200000,60733,-0.872990,44.900000,55.100000
46081,5917,1717,213,900,25844,0.228951,0.066437,0.008242,0.034824,3155,12.700000,51774,-0.767240,36.900000,63.100000
46083,8185,3549,1084,1476,61128,0.133899,0.058059,0.017733,0.024146,2585,4.400000,84889,-0.522150,29.300000,70.700000
46085,612,1689,22,97,3781,0.161862,0.446707,0.005819,0.025655,794,21.100000,47429,-0.913970,100.000000,0.000000
46087,1057,210,40,238,5586,0.189223,0.037594,0.007161,0.042607,514,9.600000,59913,-0.855610,100.000000,0.000000
46089,674,66,16,37,2379,0.283312,0.027743,0.006726,0.015553,379,17.100000,39850,-0.991920,100.000000,0.000000
46091,1047,604,35,397,4935,0.212158,0.122391,0.007092,0.080446,587,12.000000,56862,-0.911320,100.000000,0.000000
46093,4530,2688,561,1233,28332,0.159890,0.094875,0.019801,0.043520,2309,8.400000,59524,-0.725820,38.000000,62.000000
46095,305,1282,10,72,2061,0.147986,0.622028,0.004852,0.034934,699,35.200000,32780,-1.035170,100.000000,0.000000
46097,465,79,17,71,2216,0.209838,0.035650,0.007671,0.032040,247,11.500000,50123,-0.929580,100.000000,0.000000
46099,26041,26584,11850,9936,193134,0.134834,0.137645,0.061356,0.051446,18035,9.600000,60033,-0.432100,13.600000,86.400000
46101,1261,1357,90,301,6576,0.191758,0.206356,0.013686,0.045773,644,9.900000,57392,-0.826210,100.000000,0.000000
46103,21084,19178,1620,6125,113775,0.185313,0.168561,0.014239,0.053834,14567,13.300000,58738,-0.527320,20.800000,79.200000
46105,760,143,15,49,2865,0.265271,0.049913,0.005236,0.017103,394,13.700000,55626,-0.997500,100.000000,0.000000
46107,628,129,12,51,2153,0.291686,0.059916,0.005574,0.023688,217,10.200000,54722,-0.945950,100.000000,0.000000
46109,2052,4468,82,397,10394,0.197422,0.429863,0.007889,0.038195,2173,21.300000,44709,-0.877100,100.000000,0.000000
46111,474,71,9,74,2344,0.202218,0.030290,0.003840,0.031570,299,12.900000,54874,-0.940420,100.000000,0.000000
46115,1351,292,45,217,6376,0.211888,0.045797,0.007058,0.034034,781,12.600000,50590,-0.933490,100.000000,0.000000
46117,631,363,23,74,3098,0.203680,0.117172,0.007424,0.023886,235,7.800000,69991,-0.875490,42.500000,57.500000
46119,363,75,6,34,1391,0.260963,0.053918,0.004313,0.024443,123,8.800000,59457,-0.917110,100.000000,0.000000
46121,763,9360,63,423,10177,0.074973,0.919721,0.006190,0.041564,4955,48.400000,31876,-1.008740,100.000000,0.000000
46123,1238,1062,31,144,5441,0.227532,0.195185,0.005697,0.026466,1061,19.900000,45710,-0.910900,48.500000,51.500000
46125,1792,267,51,221,8384,0.213740,0.031846,0.006083,0.026360,775,9.400000,62792,-0.748450,100.000000,0.000000
46127,2962,909,242,591,15932,0.185915,0.057055,0.015190,0.037095,915,5.900000,80698,-0.681920,61.400000,38.600000
46129,1321,1087,28,132,5435,0.243054,0.200000,0.005152,0.024287,812,15.000000,48394,-0.917240,36.400000,63.600000
46135,4444,1860,494,1164,22814,0.194793,0.081529,0.021653,0.051021,2296,11.000000,56535,-0.713400,34.800000,65.200000
46137,264,2082,15,109,2756,0.095791,0.755443,0.005443,0.039550,1201,43.900000,32341,-1.018240,73.500000,26.500000
47001,15599,6502,3154,2435,76978,0.202642,0.084466,0.040973,0.031632,12433,16.500000,50672,-0.383220,34.700000,65.300000
47003,7549,6460,4199,6500,49713,0.151852,0.129946,0.084465,0.130751,6955,14.400000,49860,-0.470980,55.600000,44.400000
47005,3862,873,419,433,16160,0.238985,0.054022,0.025928,0.026795,3068,19.200000,38940,-0.659890,78.500000,21.500000
47007,2839,1517,1160,427,15064,0.188463,0.100704,0.077005,0.028346,3235,26.700000,40195,-0.664530,100.000000,0.000000
47009,27372,8326,4020,4815,133088,0.205668,0.062560,0.030206,0.036179,12816,9.900000,57939,-0.357310,32.600000,67.400000
47011,18724,10029,5636,7168,108110,0.173194,0.092767,0.052132,0.066303,15216,14.700000,50427,-0.381270,33.000000,67.000000
47013,8362,1016,209,619,39842,0.209879,0.025501,0.005246,0.015536,8392,21.600000,39443,-0.551380,55.000000,45.000000
47015,2722,605,261,363,14678,0.185448,0.041218,0.017782,0.024731,2022,14.200000,51859,-0.658940,81.100000,18.900000
47017,5733,3720,2813,809,27767,0.206468,0.133972,0.101307,0.029135,4963,18.600000,42025,-0.501110,83.100000,16.900000
47019,12615,2212,958,1130,56391,0.223706,0.039226,0.016989,0.020039,10530,19.100000,39202,-0.459780,41.000000,59.000000
47021,6318,2002,863,1374,40667,0.155359,0.049229,0.021221,0.033787,4122,10.300000,63241,-0.535820,83.000000,17.000000
47023,2985,2180,1634,498,17297,0.172573,0.126033,0.094467,0.028791,2555,15.900000,47508,-0.481250,65.200000,34.800000
47025,6477,1229,352,459,31959,0.202666,0.038456,0.011014,0.014362,7129,23.400000,37987,-0.618070,71.600000,28.400000
47027,1923,274,122,193,7615,0.252528,0.035982,0.016021,0.025345,1601,21.000000,34238,-0.799510,100.000000,0.000000
47029,7774,1797,760,932,36004,0.215920,0.049911,0.021109,0.025886,7981,22.500000,36192,-0.442550,67.500000,32.500000
47031,9837,4502,2233,2651,56520,0.174045,0.079653,0.039508,0.046904,8745,15.900000,49494,-0.437070,47.300000,52.700000
47033,2733,2468,2011,1560,14230,0.192059,0.173436,0.141321,0.109628,2736,19.400000,44431,-0.605840,67.400000,32.600000
47035,18904,1881,439,1905,60520,0.312360,0.031081,0.007254,0.031477,8494,14.400000,46527,-0.538160,60.900000,39.100000
47037,87023,239654,190299,72218,694144,0.125367,0.345251,0.274149,0.104039,102623,15.400000,60799,-0.243620,3.400000,96.600000
47039,2805,633,355,416,11663,0.240504,0.054274,0.030438,0.035668,2083,18.200000,42905,-0.644560,100.000000,0.000000
47041,3855,1060,407,1756,20490,0.188141,0.051733,0.019863,0.085700,3435,17.400000,47420,-0.609490,78.400000,21.600000
47043,8990,3969,2206,2090,53948,0.166642,0.073571,0.040891,0.038741,7259,13.800000,56166,-0.459580,67.800000,32.200000
47045,6670,6502,5387,1331,37159,0.179499,0.174978,0.144972,0.035819,6735,18.400000,44302,-0.415910,42.900000,57.100000
47047,9078,12208,11320,1254,41133,0.220699,0.296793,0.275205,0.030486,5227,13.100000,59529,-0.531380,79.000000,21.000000
47049,4149,450,90,291,18523,0.223992,0.024294,0.004859,0.015710,3701,20.600000,36687,-0.502440,100.000000,0.000000
47051,8589,3687,2213,1565,42208,0.203492,0.087353,0.052431,0.037078,6335,16.000000,50201,-0.422780,69.600000,30.400000
47053,8985,10105,8874,1375,49133,0.182871,0.205666,0.180612,0.027985,7904,16.500000,42720,-0.329390,47.700000,52.300000
47055,6051,4019,3034,893,29464,0.205369,0.136404,0.102973,0.030308,4160,14.500000,48024,-0.438710,73.700000,26.300000
47057,4880,693,223,792,23320,0.209262,0.029717,0.009563,0.033962,4211,18.400000,41829,-0.618730,100.000000,0.000000
47059,15255,3166,1533,2100,69069,0.220866,0.045838,0.022195,0.030404,10146,15.100000,44366,-0.310080,65.200000,34.800000
47061,2820,402,89,177,13427,0.210025,0.029940,0.006628,0.013182,2787,21.200000,36317,-0.659770,100.000000,0.000000
47063,12014,5619,2901,7874,64934,0.185019,0.086534,0.044676,0.121262,10883,17.100000,44040,-0.446240,21.900000,78.100000
47065,65976,88510,71156,22192,367804,0.179378,0.240644,0.193462,0.060336,46021,13.000000,57196,-0.328560,10.000000,90.000000
47067,1439,190,38,45,6620,0.217372,0.028701,0.005740,0.006798,1912,29.900000,30691,-0.784460,100.000000,0.000000
47069,4650,11227,10577,454,25050,0.185629,0.448184,0.422236,0.018124,5025,23.500000,37834,-0.452770,80.200000,19.800000
47071,5982,1557,858,686,25652,0.233198,0.060697,0.033448,0.026743,5149,20.300000,37690,-0.508270,67.900000,32.100000
47073,12307,2085,851,948,56786,0.216726,0.036717,0.014986,0.016694,10252,18.400000,42188,-0.491750,57.900000,42.100000
47075,3415,9120,8761,736,17304,0.197353,0.527046,0.506299,0.042534,3513,20.500000,39574,-0.618540,47.400000,52.600000
47077,5328,2956,2180,702,28117,0.189494,0.105132,0.077533,0.024967,4957,18.000000,43491,-0.493370,76.400000,23.600000
47079,7684,3417,2454,938,32345,0.237564,0.105642,0.075870,0.029000,5982,18.800000,43159,-0.532290,66.800000,33.200000
47081,4515,1932,1261,664,25178,0.179323,0.076734,0.050083,0.026372,3827,16.300000,44684,-0.529610,100.000000,0.000000
47083,1705,506,243,203,8201,0.207901,0.061700,0.029631,0.024753,1349,16.700000,44688,-0.683140,100.000000,0.000000
47085,3761,1048,520,483,18582,0.202400,0.056399,0.027984,0.025993,2477,13.600000,48056,-0.584440,82.500000,17.500000
47087,2702,345,73,256,11786,0.229255,0.029272,0.006194,0.021721,2286,19.800000,37563,-0.741990,100.000000,0.000000
47089,11133,2636,1142,2070,54495,0.204294,0.048371,0.020956,0.037985,7241,13.800000,49611,-0.422750,59.500000,40.500000
47091,4146,738,399,375,17788,0.233078,0.041489,0.022431,0.021082,3308,20.700000,35778,-0.607200,85.200000,14.800000
47093,76036,66319,42013,21464,470313,0.161671,0.141010,0.089330,0.045638,59817,13.200000,55874,-0.182260,10.900000,89.100000
47095,1175,2155,1962,182,7016,0.167474,0.307155,0.279647,0.025941,1795,36.500000,33709,-0.590610,100.000000,0.000000
47097,4180,9769,8985,695,25633,0.163071,0.381110,0.350525,0.027113,5907,24.900000,38849,-0.461390,58.700000,41.300000
47099,7922,2018,803,1064,44142,0.179466,0.045716,0.018191,0.024104,7643,17.700000,43651,-0.312840,75.900000,24.100000
47101,2613,611,255,303,12268,0.212993,0.049804,0.020786,0.024698,2074,17.500000,40541,-0.635670,70.200000,29.800000
47103,6755,3665,2404,1302,34366,0.196561,0.106646,0.069953,0.037886,4853,14.400000,51249,-0.484790,72.500000,27.500000
47105,14536,2471,854,4987,54068,0.268847,0.045702,0.015795,0.092236,4754,9.100000,58186,-0.411820,40.600000,59.400000
47107,10701,4024,2115,2406,53794,0.198926,0.074804,0.039317,0.044726,8307,15.900000,46029,-0.505820,60.300000,39.700000
47109,5439,2206,1567,583,25694,0.211684,0.085857,0.060987,0.022690,4408,17.400000,39859,-0.467600,85.300000,14.700000
47111,3961,1034,295,1256,24602,0.161003,0.042029,0.011991,0.051053,4309,18.100000,42265,-0.527140,79.600000,20.400000
47113,17201,40266,36954,3990,97984,0.175549,0.410945,0.377143,0.040721,16631,17.800000,46651,-0.351870,25.800000,74.200000
47115,5871,1994,1175,584,28907,0.203100,0.068980,0.040648,0.020203,4337,15.300000,50819,-0.630440,77.000000,23.000000
47117,5621,3329,2241,1972,34375,0.163520,0.096844,0.065193,0.057367,4702,14.100000,51868,-0.505000,65.800000,34.200000
47119,15744,15317,11565,6003,96387,0.163342,0.158911,0.119985,0.062280,10032,10.800000,57337,-0.385080,41.600000,58.400000
47121,2692,560,203,280,12422,0.216712,0.045081,0.016342,0.022541,2153,17.800000,50565,-0.615060,100.000000,0.000000
47123,9979,2417,1031,2164,46545,0.214395,0.051928,0.022151,0.046493,7151,15.700000,45566,-0.532320,76.100000,23.900000
47125,19760,61858,44582,21412,208993,0.094549,0.295981,0.213318,0.102453,24251,12.000000,56102,-0.433370,19.700000,80.300000
47127,1431,389,163,116,6488,0.220561,0.059957,0.025123,0.017879,575,9.100000,58234,-0.780050,99.900000,0.100000
47129,3975,1291,790,316,21403,0.185722,0.060319,0.036911,0.014764,3919,20.400000,40397,-0.591520,99.900000,0.100000
47131,6237,4031,3252,1441,30069,0.207423,0.134058,0.108151,0.047923,5267,17.700000,42532,-0.386850,61.600000,38.400000
47133,4594,603,150,369,22241,0.206555,0.027112,0.006744,0.016591,3251,15.000000,42149,-0.568150,84.200000,15.800000
47135,1725,507,192,219,8076,0.213596,0.062779,0.023774,0.027117,1390,17.600000,41960,-0.659980,100.000000,0.000000
47137,1404,91,16,114,5048,0.278130,0.018027,0.003170,0.022583,797,16.000000,40182,-0.778160,100.000000,0.000000
47139,3651,602,120,385,16832,0.216908,0.035765,0.007129,0.022873,2623,15.800000,41968,-0.566040,100.000000,0.000000
47141,13459,5357,1927,5235,80245,0.167724,0.066758,0.024014,0.065238,10996,14.500000,45512,-0.359120,35.000000,65.000000
47143,6246,1778,720,1726,33167,0.188320,0.053608,0.021708,0.052040,5886,18.400000,44132,-0.488820,68.000000,32.000000
47145,12366,3073,1466,1076,53382,0.231651,0.057566,0.027462,0.020157,7779,14.800000,54440,-0.407430,51.000000,49.000000
47147,11024,7876,5604,5333,71813,0.153510,0.109674,0.078036,0.074262,7414,10.600000,66006,-0.421080,53.200000,46.800000
47149,35822,77655,54056,28850,332285,0.107805,0.233700,0.162680,0.086823,33172,10.400000,64170,-0.236090,17.000000,83.000000
47151,3792,440,68,244,22068,0.171833,0.019938,0.003081,0.011057,4591,21.200000,35685,-0.551140,80.600000,19.400000
47153,3130,542,117,551,15026,0.208306,0.036071,0.007787,0.036670,2339,16.000000,49707,-0.621600,73.800000,26.200000
47155,19972,4887,1376,6335,98250,0.203277,0.049740,0.014005,0.064478,13466,13.900000,47202,-0.428970,56.600000,43.400000
47157,131371,553940,508613,62126,937166,0.140179,0.591080,0.542714,0.066291,198554,21.700000,47924,-0.200530,2.800000,97.200000
47159,3486,957,456,623,20157,0.172942,0.047477,0.022622,0.030907,2739,13.900000,50704,-0.591010,82.900000,17.100000
47161,2833,791,259,480,13715,0.206562,0.057674,0.018884,0.034998,1867,13.900000,46565,-0.616340,100.000000,0.000000
47163,35185,8162,3700,3220,158348,0.222200,0.051545,0.023366,0.020335,25549,16.500000,46024,-0.295330,25.600000,74.400000
47165,31047,23626,15798,10147,191283,0.162309,0.123513,0.082590,0.053047,16426,8.900000,66171,-0.334620,27.900000,72.100000
47167,9189,13621,11400,1778,61599,0.149174,0.221124,0.185068,0.028864,7240,12.000000,60874,-0.411270,55.100000,44.900000
47169,1463,1627,1284,284,11284,0.129653,0.144186,0.113789,0.025168,1570,18.600000,49280,-0.656400,100.000000,0.000000
47171,4164,461,94,980,17883,0.232847,0.025779,0.005256,0.054801,2797,16.100000,43688,-0.643090,44.700000,55.300000
47173,3715,514,103,372,19972,0.186010,0.025736,0.005157,0.018626,3858,19.800000,40322,-0.680350,100.000000,0.000000
47175,1375,186,54,119,5872,0.234162,0.031676,0.009196,0.020266,918,16.300000,38265,-0.769180,100.000000,0.000000
47177,7392,2923,1576,3895,41277,0.179083,0.070814,0.038181,0.094362,9025,22.500000,42475,-0.541060,61.400000,38.600000
47179,24275,11272,5760,4686,129375,0.187633,0.087127,0.044522,0.036220,18528,14.900000,49242,-0.298330,26.400000,73.600000
47181,3315,1426,1121,362,16673,0.198824,0.085527,0.067234,0.021712,3066,21.300000,38879,-0.530430,100.000000,0.000000
47183,6344,3709,2563,980,33328,0.190350,0.111288,0.076902,0.029405,6252,19.700000,42351,-0.428910,67.000000,33.000000
47185,5615,1220,503,773,27345,0.205339,0.044615,0.018395,0.028268,4612,17.300000,42603,-0.633970,78.200000,21.800000
